"Date","Count_Hour","Duration","Up","Down","Net_Up","Salmon_Hour","Comments"
"45164","11","20","115","1","114","342",NA
"45164","12","20","205","0","205","615",NA
"45164","13","20","239","0","239","717",NA
"45164","14","20","583","0","583","1749",NA
"45164","15","20","496","1","495","1485",NA
"45164","16","20","433","2","431","1293",NA
"45164","17","20","216","2","214","642",NA
"45164","18","20","193","4","189","567",NA
"45164","19","20","180","0","180","540",NA
"45164","20","20","70","0","70","210",NA
"45164","21","20","77","2","75","225",NA
"45164","22","20","47","16","31","93",NA
"45164","23","20","56","5","51","153",NA
"45165","0","20","60","4","56","168",NA
"45165","1","20","63","7","56","168",NA
"45165","2","20","41","0","41","122.99999999999999",NA
"45165","3","20","43","2","41","122.99999999999999",NA
"45165","4","20","36","3","33","99",NA
"45165","5","20","77","0","77","231",NA
"45165","6","20","48","1","47","141",NA
"45165","7","20","160","2","158","474",NA
"45165","8","20","205","2","203","609",NA
"45165","9","20","307","1","306","918",NA
"45165","10","20","80","3","77","231",NA
"45165","11","20","179","0","179","537",NA
"45165","12","20","210","2","208","624",NA
"45165","13","20","227","1","226","678",NA
"45165","14","20","329","3","326","978",NA
"45165","15","20","564","2","562","1686",NA
"45165","16","20","276","0","276","828",NA
"45165","17","20","112","0","112","336",NA
"45165","18","20","162","0","162","486",NA
"45165","19","20","191","0","191","573",NA
"45165","20","20","126","3","123","369",NA
"45165","21","20","62","2","60","180",NA
"45165","22","20","45","2","43","129",NA
"45165","23","20","29","3","26","78",NA
"45166","0","20","15","1","14","42",NA
"45166","1","20","21","1","20","60",NA
"45166","2","20","21","2","19","57",NA
"45166","3","20","16","2","14","42",NA
"45166","4","20","21","3","18","54",NA
"45166","5","20","84","0","84","252",NA
"45166","6","20","26","1","25","75",NA
"45166","7","20","152","4","148","444",NA
"45166","8","20","96","2","94","282",NA
"45166","9","20","57","1","56","168",NA
"45166","10","20","48","0","48","144",NA
"45166","11","20","98","1","97","291",NA
"45166","12","20","39","0","39","117",NA
"45166","13","20","129","1","128","384",NA
"45166","14","20","27","3","24","72",NA
"45166","15","20","15","3","12","36",NA
"45166","16","20","9","1","8","24",NA
"45166","17","20","25","1","24","72",NA
"45166","18","20","9","0","9","27",NA
"45166","19","20","32","2","30","90",NA
"45166","20","20","14","1","13","39",NA
"45166","21","20","4","13","-9","-27",NA
"45166","22","20","8","6","2","6",NA
"45166","23","20","1","2","-1","-3",NA
"45167","0","20","6","2","4","12",NA
"45167","1","20","13","1","12","36",NA
"45167","2","20","8","2","6","18",NA
"45167","3","20","26","3","23","69",NA
"45167","4","20","17","2","15","45",NA
"45167","5","20","32","1","31","93",NA
"45167","6","20","24","1","23","69",NA
"45167","7","20","86","1","85","255",NA
"45167","8","20","72","2","70","210",NA
"45167","9","20","49","1","48","144",NA
"45167","10","20","29","1","28","84",NA
"45167","11","20","19","2","17","51",NA
"45167","12","20","9","1","8","24",NA
"45167","13","20","29","3","26","78",NA
"45167","14","20","14","4","10","30",NA
"45167","15","20","15","7","8","24",NA
"45167","16","20","6","2","4","12",NA
"45167","17","20","4","1","3","9",NA
"45167","18","20","12","6","6","18",NA
"45167","19","20","155","13","142","426",NA
"45167","20","20","45","32","13","39",NA
"45167","21","20","13","37","-24","-72",NA
"45167","22","20","15","26","-11","-33",NA
"45167","23","20","11","7","4","12",NA
"45168","0","20","5","7","-2","-6",NA
"45168","1","20","8","2","6","18",NA
"45168","2","20","6","9","-3","-9",NA
"45168","3","20","4","12","-8","-24",NA
"45168","4","20","8","5","3","9",NA
"45168","5","20","10","2","8","24",NA
"45168","6","20","12","2","10","30",NA
"45168","7","20","88","6","82","245.99999999999997",NA
"45168","8","20","30","1","29","87",NA
"45168","9","20","5","1","4","12",NA
"45168","10","20","15","3","12","36",NA
"45168","11","20","10","5","5","15",NA
"45168","12","20","5","2","3","9",NA
"45168","13","20","7","8","-1","-3",NA
"45168","14","20","7","3","4","12",NA
"45168","15","20","5","1","4","12",NA
"45168","16","20","36","2","34","102",NA
"45168","17","20","6","1","5","15",NA
"45168","18","20","3","3","0","0",NA
"45168","19","20","53","0","53","159",NA
"45168","20","20","26","3","23","69",NA
"45168","21","20","11","8","3","9",NA
"45168","22","20","7","2","5","15",NA
"45168","23","20","5","1","4","12",NA
"45169","0","20","2","3","-1","-3",NA
"45169","1","20","1","3","-2","-6",NA
"45169","2","20","5","2","3","9",NA
"45169","3","20","3","0","3","9",NA
"45169","4","20","4","0","4","12",NA
"45169","5","20","5","1","4","12",NA
"45169","6","20","10","5","5","15",NA
"45169","7","20","132","2","130","390",NA
"45169","8","20","24","2","22","66",NA
"45169","9","20","28","1","27","81",NA
"45169","10","20","18","2","16","48",NA
"45169","11","20","10","1","9","27",NA
"45169","12","20","34","1","33","99",NA
"45169","13","20","42","1","41","122.99999999999999",NA
"45169","14","20","16","0","16","48",NA
"45169","15","20","20","0","20","60",NA
"45169","16","20","32","0","32","96",NA
"45169","17","20","22","1","21","63",NA
"45169","18","20","19","0","19","57",NA
"45169","19","20","32","0","32","96",NA
"45169","20","20","18","0","18","54",NA
"45169","21","20","6","0","6","18",NA
"45169","22","20","6","0","6","18",NA
"45169","23","20","7","0","7","21",NA
"45170","0","20","3","1","2","6",NA
"45170","1","20","6","0","6","18",NA
"45170","2","20","4","0","4","12",NA
"45170","3","20","1","1","0","0",NA
"45170","4","20","3","0","3","9",NA
"45170","5","20","6","0","6","18",NA
"45170","6","20","26","2","24","72",NA
"45170","7","20","62","3","59","177",NA
"45170","8","20","57","1","56","168",NA
"45170","9","20","39","0","39","117",NA
"45170","10","20","26","3","23","69",NA
"45170","11","20","27","0","27","81",NA
"45170","12","20","20","1","19","57",NA
"45170","13","20","56","1","55","165",NA
"45170","14","20","72","1","71","213",NA
"45170","15","20","45","2","43","129",NA
"45170","16","20","118","2","116","348",NA
"45170","17","20","71","0","71","213",NA
"45170","18","20","61","2","59","177",NA
"45170","19","20","41","1","40","120",NA
"45170","20","20","15","1","14","42",NA
"45170","21","20","19","1","18","54",NA
"45170","22","20","8","5","3","9",NA
"45170","23","20","7","0","7","21",NA
"45171","0","20","6","0","6","18",NA
"45171","1","20","4","0","4","12",NA
"45171","2","20","3","2","1","3",NA
"45171","3","20","6","3","3","9",NA
"45171","4","20","4","2","2","6",NA
"45171","5","20","14","1","13","39",NA
"45171","6","20","11","4","7","21",NA
"45171","7","20","80","3","77","231",NA
"45171","8","20","14","2","12","36",NA
"45171","9","20","24","0","24","72",NA
"45171","10","20","29","1","28","84",NA
"45171","11","20","42","1","41","122.99999999999999",NA
"45171","12","20","147","1","146","438",NA
"45171","13","20","97","0","97","291",NA
"45171","14","20","48","0","48","144",NA
"45171","15","20","62","2","60","180",NA
"45171","16","20","66","2","64","192",NA
"45171","17","20","95","1","94","282",NA
"45171","18","20","175","0","175","525",NA
"45171","19","20","61","5","56","168",NA
"45171","20","20","41","4","37","111",NA
"45171","21","20","18","5","13","39",NA
"45171","22","20","12","7","5","15",NA
"45171","23","20","25","1","24","72",NA
"45172","0","20","23","2","21","63",NA
"45172","1","20","13","0","13","39",NA
"45172","2","20","14","0","14","42",NA
"45172","3","20","4","0","4","12",NA
"45172","4","20","7","1","6","18",NA
"45172","5","20","35","0","35","105",NA
"45172","6","20","30","2","28","84",NA
"45172","7","20","68","1","67","201",NA
"45172","8","20","40","4","36","108",NA
"45172","9","20","52","1","51","153",NA
"45172","10","20","60","3","57","171",NA
"45172","11","20","84","1","83","249.00000000000003",NA
"45172","12","20","80","1","79","237",NA
"45172","13","20","111","0","111","333",NA
"45172","14","20","78","5","73","219",NA
"45172","15","20","86","4","82","245.99999999999997",NA
"45172","16","20","29","1","28","84",NA
"45172","17","20","127","2","125","375",NA
"45172","18","20","43","0","43","129",NA
"45172","19","20","121","5","116","348",NA
"45172","20","20","53","2","51","153",NA
"45172","21","20","12","2","10","30",NA
"45172","22","20","10","1","9","27",NA
"45172","23","20","10","0","10","30",NA
"45173","0","20","10","0","10","30",NA
"45173","1","20","7","1","6","18",NA
"45173","2","20","24","2","22","66",NA
"45173","3","20","15","0","15","45",NA
"45173","4","20","5","0","5","15",NA
"45173","5","20","20","1","19","57",NA
"45173","6","20","88","1","87","261",NA
"45173","7","20","133","3","130","390",NA
"45173","8","20","48","3","45","135",NA
"45173","9","20","48","1","47","141",NA
"45173","10","20","82","1","81","243",NA
"45173","11","20","80","1","79","237",NA
"45173","12","20","200","0","200","600",NA
"45173","13",NA,NA,NA,NA,"454.28571428571433","ARIS Glitch. Used average of before and after"
"45173","14",NA,NA,NA,NA,"454.28571428571433","ARIS Glitch. Used average of before and after"
"45173","15","14","73","1","72","308.57142857142861","ARIS glitch?"
"45173","16","14","25","2","23","98.571428571428569","ARIS glitch?"
"45173","17",NA,NA,NA,NA,"358.28571428571428","ARIS Glitch. Used average of before and after"
"45173","18","10","104","1","103","618","ARIS glitch?"
"45173","19","34","45","1","44","77.64705882352942","ARIS glitch?"
"45173","20",NA,NA,NA,NA,"282","ARIS stopped working correctly. RB used to esitmate LB"
"45173","21",NA,NA,NA,NA,"744","ARIS stopped working correctly. RB used to esitmate LB"
"45173","22",NA,NA,NA,NA,"300","ARIS stopped working correctly. RB used to esitmate LB"
"45173","23",NA,NA,NA,NA,"60","ARIS stopped working correctly. RB used to esitmate LB"
"45174","0",NA,NA,NA,NA,"72","ARIS stopped working correctly. RB used to esitmate LB"
"45174","1",NA,NA,NA,NA,"96","ARIS stopped working correctly. RB used to esitmate LB"
"45174","2",NA,NA,NA,NA,"78","ARIS stopped working correctly. RB used to esitmate LB"
"45174","3",NA,NA,NA,NA,"84","ARIS stopped working correctly. RB used to esitmate LB"
"45174","4",NA,NA,NA,NA,"117","ARIS stopped working correctly. RB used to esitmate LB"
"45174","5",NA,NA,NA,NA,"69","ARIS stopped working correctly. RB used to esitmate LB"
"45174","6",NA,NA,NA,NA,"57","ARIS stopped working correctly. RB used to esitmate LB"
"45174","7",NA,NA,NA,NA,"54","ARIS stopped working correctly. RB used to esitmate LB"
"45174","8",NA,NA,NA,NA,"111","ARIS stopped working correctly. RB used to esitmate LB"
"45174","9",NA,NA,NA,NA,"111","ARIS stopped working correctly. RB used to esitmate LB"
"45174","10",NA,NA,NA,NA,"96","ARIS stopped working correctly. RB used to esitmate LB"
"45174","11","20","30","2","28","84",NA
"45174","12","20","77","1","76","228",NA
"45174","13","20","22","1","21","63",NA
"45174","14","20","1861","0","1861","5583",NA
"45174","15","20","39","4","35","105",NA
"45174","16","20","107","6","101","303",NA
"45174","17","20","95","4","91","273",NA
"45174","18","20","133","5","128","384",NA
"45174","19","20","23","4","19","57",NA
"45174","20","20","81","4","77","231",NA
"45174","21","20","53","0","53","159",NA
"45174","22","20","7","2","5","15",NA
"45174","23","20","4","3","1","3",NA
"45175","0","20","2","1","1","3",NA
"45175","1","20","6","0","6","18",NA
"45175","2","20","7","1","6","18",NA
"45175","3","20","11","1","10","30",NA
"45175","4","20","21","0","21","63",NA
"45175","5","20","8","0","8","24",NA
"45175","6","20","38","3","35","105",NA
"45175","7","20","185","1","184","552",NA
"45175","8","20","36","1","35","105",NA
"45175","9","20","22","1","21","63",NA
"45175","10","20","61","0","61","183",NA
"45175","11","20","824","1","823","2469",NA
"45175","12","20","983","0","983","2949",NA
"45175","13","20","167","0","167","501",NA
"45175","14","20","129","1","128","384",NA
"45175","15","20","35","0","35","105",NA
"45175","16","20","45","2","43","129",NA
"45175","17","20","17","0","17","51",NA
"45175","18","20","39","1","38","114",NA
"45175","19","20","143","3","140","420",NA
"45175","20","20","71","6","65","195",NA
"45175","21","20","8","4","4","12",NA
"45175","22","20","6","2","4","12",NA
"45175","23","20","3","0","3","9",NA
"45176","0","20","5","2","3","9",NA
"45176","1","20","2","1","1","3",NA
"45176","2","20","12","0","12","36",NA
"45176","3","20","3","1","2","6",NA
"45176","4","20","2","0","2","6",NA
"45176","5","20","56","0","56","168",NA
"45176","6","20","30","0","30","90",NA
"45176","7","20","101","0","101","303",NA
"45176","8","20","67","0","67","201",NA
"45176","9","20","53","1","52","156",NA
"45176","10","20","80","2","78","234",NA
"45176","11","20","49","2","47","141",NA
"45176","12","20","65","3","62","186",NA
"45176","13","20","71","3","68","204",NA
"45176","14","20","151","2","149","447",NA
"45176","15","20","86","0","86","258",NA
"45176","16","20","19","1","18","54",NA
"45176","17","20","104","0","104","312",NA
"45176","18","20","130","0","130","390",NA
"45176","19","20","13","0","13","39",NA
"45176","20","20","51","3","48","144",NA
"45176","21","20","29","1","28","84",NA
"45176","22","20","13","0","13","39",NA
"45176","23","20","9","0","9","27",NA
"45177","0","20","0","0","0","0",NA
"45177","1","20","6","1","5","15",NA
"45177","2","20","10","2","8","24",NA
"45177","3","20","8","1","7","21",NA
"45177","4","20","29","1","28","84",NA
"45177","5","20","17","0","17","51",NA
"45177","6","20","23","4","19","57",NA
"45177","7","20","162","5","157","471",NA
"45177","8","20","121","7","114","342",NA
"45177","9","20","26","2","24","72",NA
"45177","10","20","246","6","240","720",NA
"45177","11","20","44","2","42","126",NA
"45177","12","20","109","4","105","315",NA
"45177","13","20","38","4","34","102",NA
"45177","14","20","44","5","39","117",NA
"45177","15","20","94","6","88","264",NA
"45177","16","20","88","12","76","228",NA
"45177","17","20","31","5","26","78",NA
"45177","18","20","86","1","85","255",NA
"45177","19","20","125","1","124","372",NA
"45177","20","20","121","3","118","354",NA
"45177","21","20","9","4","5","15",NA
"45177","22","20","5","0","5","15",NA
"45177","23","20","4","2","2","6",NA
"45178","0","20","0","0","0","0",NA
"45178","1","20","6","1","5","15",NA
"45178","2","20","10","2","8","24",NA
"45178","3","20","8","1","7","21",NA
"45178","4","20","29","1","28","84",NA
"45178","5","20","17","0","17","51",NA
"45178","6","20","23","4","19","57",NA
"45178","7","20","162","5","157","471",NA
"45178","8","20","121","7","114","342",NA
"45178","9","20","26","2","24","72",NA
"45178","10","20","246","6","240","720",NA
"45178","11","20","44","2","42","126",NA
"45178","12","20","109","4","105","315",NA
"45178","13","20","38","4","34","102",NA
"45178","14","20","44","5","39","117",NA
"45178","15","20","94","6","88","264",NA
"45178","16","20","88","12","76","228",NA
"45178","17","20","31","5","26","78",NA
"45178","18","20","86","1","85","255",NA
"45178","19","20","125","1","124","372",NA
"45178","20","20","121","3","118","354",NA
"45178","21","20","9","4","5","15",NA
"45178","22","20","5","0","5","15",NA
"45178","23","20","4","2","2","6",NA
"45179","0","20","6","1","5","15",NA
"45179","1","20","6","0","6","18",NA
"45179","2","20","9","1","8","24",NA
"45179","3","20","12","1","11","33",NA
"45179","4","20","5","1","4","12",NA
"45179","5","20","21","1","20","60",NA
"45179","6","20","116","6","110","330",NA
"45179","7","20","140","6","134","402",NA
"45179","8","20","31","7","24","72",NA
"45179","9","20","103","6","97","291",NA
"45179","10","20","54","3","51","153",NA
"45179","11","20","44","8","36","108",NA
"45179","12","20","123","9","114","342",NA
"45179","13","20","135","6","129","387",NA
"45179","14","20","197","8","189","567",NA
"45179","15","20","88","13","75","225",NA
"45179","16","20","98","6","92","276",NA
"45179","17","20","119","4","115","345",NA
"45179","18","20","84","3","81","243",NA
"45179","19","20","43","4","39","117",NA
"45179","20","20","125","3","122","366",NA
"45179","21","20","19","2","17","51",NA
"45179","22","20","10","3","7","21",NA
"45179","23","20","12","1","11","33",NA
"45180","0","20","9","1","8","24",NA
"45180","1","20","6","2","4","12",NA
"45180","2","20","10","0","10","30",NA
"45180","3","20","17","0","17","51",NA
"45180","4","20","6","0","6","18",NA
"45180","5","20","22","2","20","60",NA
"45180","6","20","35","4","31","93",NA
"45180","7","20","122","3","119","357",NA
"45180","8","20","20","4","16","48",NA
"45180","9","20","31","4","27","81",NA
"45180","10","20","59","1","58","174",NA
"45180","11","20","13","6","7","21",NA
"45180","12","20","48","6","42","126",NA
"45180","13","20","23","4","19","57",NA
"45180","14","20","17","4","13","39",NA
"45180","15","20","37","9","28","84",NA
"45180","16","20","12","10","2","6",NA
"45180","17","20","13","8","5","15",NA
"45180","18","20","57","2","55","165",NA
"45180","19","20","226","2","224","672",NA
"45180","20","20","91","4","87","261",NA
"45180","21","20","28","1","27","81",NA
"45180","22","20","17","0","17","51",NA
"45180","23","20","8","1","7","21",NA
"45181","0","20","22","3","19","57",NA
"45181","1","20","9","2","7","21",NA
"45181","2","20","6","1","5","15",NA
"45181","3","20","7","0","7","21",NA
"45181","4","20","29","2","27","81",NA
"45181","5","20","14","2","12","36",NA
"45181","6","20","15","3","12","36",NA
"45181","7","20","224","8","216","648",NA
"45181","8","20","21","4","17","51",NA
"45181","9","20","24","6","18","54",NA
"45181","10","20","38","2","36","108",NA
"45181","11","20","7","3","4","12",NA
"45181","12","20","22","4","18","54",NA
"45181","13","20","13","6","7","21",NA
"45181","14","20","228","5","223","669",NA
"45181","15","20","64","2","62","186",NA
"45181","16","20","48","4","44","132",NA
"45181","17","20","91","4","87","261",NA
"45181","18","20","105","4","101","303",NA
"45181","19","20","150","5","145","435",NA
"45181","20","20","87","1","86","258",NA
"45181","21","20","63","1","62","186",NA
"45181","22","20","7","4","3","9",NA
"45181","23","20","4","3","1","3",NA
"45182","0","20","10","2","8","24",NA
"45182","1","20","3","1","2","6",NA
"45182","2","20","7","2","5","15",NA
"45182","3","20","1","0","1","3",NA
"45182","4","20","17","2","15","45",NA
"45182","5","20","12","0","12","36",NA
"45182","6","20","237","0","237","711",NA
"45182","7","20","33","0","33","99",NA
"45182","8","20","34","0","34","102",NA
"45182","9","20","30","0","30","90",NA
"45182","10","20","70","0","70","210",NA
"45182","11","20","51","2","49","147",NA
"45182","12","20","21","6","15","45",NA
"45182","13","20","31","3","28","84",NA
"45182","14","20","137","2","135","405",NA
"45182","15","20","65","7","58","174",NA
"45182","16","20","19","5","14","42",NA
"45182","17","20","10","3","7","21",NA
"45182","18","20","150","7","143","429",NA
"45182","19","20","54","2","52","156",NA
"45182","20","20","97","2","95","285",NA
"45182","21","20","30","4","26","78",NA
"45182","22","20","15","2","13","39",NA
"45182","23","20","10","2","8","24",NA
"45183","0","20","14","0","14","42",NA
"45183","1","20","7","0","7","21",NA
"45183","2","20","1","0","1","3",NA
"45183","3","20","9","2","7","21",NA
"45183","4","20","9","2","7","21",NA
"45183","5","20","15","1","14","42",NA
"45183","6","20","12","5","7","21",NA
"45183","7","20","19","7","12","36",NA
"45183","8","20","138","2","136","408",NA
"45183","9","20","47","1","46","138",NA
"45183","10","20","24","5","19","57",NA
"45183","11","20","33","2","31","93",NA
"45183","12","20","16","8","8","24",NA
"45183","13","20","31","6","25","75",NA
"45183","14","20","85","5","80","240",NA
"45183","15","10","26","2","24","144","Split file/Adjusting sonar"
"45183","16","20","66","10","56","168",NA
"45183","17","20","9","7","2","6",NA
"45183","18","20","59","8","51","153",NA
"45183","19","20","65","5","60","180",NA
"45183","20","20","82","6","76","228",NA
"45183","21","20","10","3","7","21",NA
"45183","22","20","2","0","2","6",NA
"45183","23","20","4","0","4","12",NA
"45184","0","20","7","3","4","12",NA
"45184","1","20","3","1","2","6",NA
"45184","2","20","4","2","2","6",NA
"45184","3","20","2","1","1","3",NA
"45184","4","20","4","0","4","12",NA
"45184","5","20","14","1","13","39",NA
"45184","6","20","9","2","7","21",NA
"45184","7","20","11","2","9","27",NA
"45184","8","20","4","2","2","6",NA
"45184","9","20","30","3","27","81",NA
"45184","10","20","9","6","3","9",NA
"45184","11","20","10","5","5","15",NA
"45184","12","20","36","0","36","108",NA
"45184","13","20","44","12","32","96",NA
"45184","14","20","53","8","45","135",NA
"45184","15","20","86","5","81","243",NA
"45184","16","20","17","5","12","36",NA
"45184","17","20","38","5","33","99",NA
"45184","18","20","39","7","32","96",NA
"45184","19","20","136","14","122","366",NA
"45184","20","20","142","9","133","399",NA
"45184","21","20","101","2","99","297",NA
"45184","22","20","8","2","6","18",NA
"45184","23","20","8","0","8","24",NA
"45185","0","20","3","1","2","6",NA
"45185","1","20","3","3","0","0",NA
"45185","2","20","7","3","4","12",NA
"45185","3","20","8","0","8","24",NA
"45185","4","20","7","2","5","15",NA
"45185","5","20","68","2","66","198",NA
"45185","6","20","19","3","16","48",NA
"45185","7","20","19","7","12","36",NA
"45185","8","20","17","9","8","24",NA
"45185","9","20","32","1","31","93",NA
"45185","10","20","4","8","-4","-12",NA
"45185","11","20","47","8","39","117",NA
"45185","12","20","16","2","14","42",NA
"45185","13","20","11","11","0","0",NA
"45185","14","20","87","7","80","240",NA
"45185","15","20","18","5","13","39",NA
"45185","16","20","62","7","55","165",NA
"45185","17","20","18","2","16","48",NA
"45185","18","20","34","9","25","75",NA
"45185","19","20","69","3","66","198",NA
"45185","20","20","29","5","24","72",NA
"45185","21","20","17","6","11","33",NA
"45185","22","20","12","1","11","33",NA
"45185","23","20","10","2","8","24",NA
"45186","0","20","11","0","11","33",NA
"45186","1","20","2","2","0","0",NA
"45186","2","20","0","0","0","0",NA
"45186","3","20","2","0","2","6",NA
"45186","4","20","3","1","2","6",NA
"45186","5","20","4","1","3","9",NA
"45186","6","20","16","4","12","36",NA
"45186","7","20","27","5","22","66",NA
"45186","8","20","19","7","12","36",NA
"45186","9","20","43","3","40","120",NA
"45186","10","20","32","3","29","87",NA
"45186","11","20","15","2","13","39",NA
"45186","12","20","64","8","56","168",NA
"45186","13","20","38","7","31","93",NA
"45186","14","20","26","4","22","66",NA
"45186","15","20","46","0","46","138",NA
"45186","16","20","33","12","21","63",NA
"45186","17","20","14","4","10","30",NA
"45186","18","20","30","1","29","87",NA
"45186","19","20","103","2","101","303",NA
"45186","20","20","57","2","55","165",NA
"45186","21","20","10","2","8","24",NA
"45186","22","20","3","0","3","9",NA
"45186","23","20","8","1","7","21",NA
"45187","0","20","6","1","5","15",NA
"45187","1","20","7","1","6","18",NA
"45187","2","20","9","2","7","21",NA
"45187","3","20","3","1","2","6",NA
"45187","4","20","7","1","6","18",NA
"45187","5","20","8","0","8","24",NA
"45187","6","20","11","2","9","27",NA
"45187","7","20","14","6","8","24",NA
"45187","8","20","9","10","-1","-3",NA
"45187","9","20","16","10","6","18",NA
"45187","10","20","18","2","16","48",NA
"45187","11","20","31","6","25","75",NA
"45187","12","20","40","2","38","114",NA
"45187","13","20","13","3","10","30",NA
"45187","14","20","19","8","11","33",NA
"45187","15","20","9","16","-7","-21",NA
"45187","16","20","6","2","4","12",NA
"45187","17","20","27","16","11","33",NA
"45187","18","20","12","3","9","27",NA
"45187","19","20","66","2","64","192",NA
"45187","20","20","32","1","31","93",NA
"45187","21","20","5","1","4","12",NA
"45187","22","20","24","2","22","66",NA
"45187","23","20","2","0","2","6",NA
"45188","0","20","8","2","6","18",NA
"45188","1","20","4","0","4","12",NA
"45188","2","20","5","1","4","12",NA
"45188","3","20","3","0","3","9",NA
"45188","4","20","5","0","5","15",NA
"45188","5","20","0","1","-1","-3",NA
"45188","6","20","26","11","15","45",NA
"45188","7","20","31","2","29","87",NA
"45188","8","20","3","0","3","9",NA
"45188","9","20","8","0","8","24",NA
"45188","10","20","8","2","6","18",NA
"45188","11","20","9","3","6","18",NA
"45188","12","20","24","2","22","66",NA
"45188","13","20","28","2","26","78",NA
"45188","14","20","60","3","57","171",NA
"45188","15","20","26","2","24","72",NA
"45188","16","20","20","2","18","54",NA
"45188","17","20","39","2","37","111",NA
"45188","18","20","66","1","65","195",NA
"45188","19","20","77","1","76","228",NA
"45188","20","20","51","4","47","141",NA
"45188","21","20","22","3","19","57",NA
"45188","22","20","13","1","12","36",NA
"45188","23","20","10","1","9","27",NA
"45189","0","20","5","2","3","9",NA
"45189","1","20","1","1","0","0",NA
"45189","2","20","5","1","4","12",NA
"45189","3","20","3","0","3","9",NA
"45189","4","20","1","1","0","0",NA
"45189","5","20","6","0","6","18",NA
"45189","6","20","11","2","9","27",NA
"45189","7","20","11","4","7","21",NA
"45189","8","20","11","4","7","21",NA
"45189","9","20","4","5","-1","-3",NA
"45189","10","20","3","1","2","6",NA
"45189","11","20","5","3","2","6",NA
"45189","12","20","31","1","30","90",NA
"45189","13","20","11","1","10","30",NA
"45189","14","20","26","1","25","75",NA
"45189","15","20","12","4","8","24",NA
"45189","16","20","6","3","3","9",NA
"45189","17","20","5","4","1","3",NA
"45189","18","20","9","6","3","9",NA
"45189","19","20","100","1","99","297",NA
"45189","20","20","38","0","38","114",NA
"45189","21","20","14","0","14","42",NA
"45189","22","20","4","0","4","12",NA
"45189","23","20","6","0","6","18",NA
"45190","0","20","3","1","2","6",NA
"45190","1","20","2","0","2","6",NA
"45190","2","20","13","1","12","36",NA
"45190","3","20","5","1","4","12",NA
"45190","4","20","5","0","5","15",NA
"45190","5","20","11","1","10","30",NA
"45190","6","20","11","2","9","27",NA
"45190","7","20","11","6","5","15",NA
"45190","8","20","4","4","0","0",NA
"45190","9","20","15","2","13","39",NA
"45190","10","20","3","2","1","3",NA
"45190","11","20","7","3","4","12",NA
"45190","12","20","11","5","6","18",NA
"45190","13","20","11","2","9","27",NA
"45190","14","20","355","2","353","1059",NA
"45190","15","20","144","5","139","417",NA
"45190","16","20","48","1","47","141",NA
"45190","17","20","31","0","31","93",NA
"45190","18","20","49","0","49","147",NA
"45190","19","20","45","5","40","120",NA
"45190","20","20","31","1","30","90",NA
"45190","21","20","4","1","3","9",NA
"45190","22","20","16","4","12","36",NA
"45190","23","20","3","0","3","9",NA
"45191","0","20","7","2","5","15",NA
"45191","1","20","5","1","4","12",NA
"45191","2","20","1","5","-4","-12",NA
"45191","3","20","2","1","1","3",NA
"45191","4","20","5","3","2","6",NA
"45191","5","20","0","0","0","0",NA
"45191","6","20","12","2","10","30",NA
"45191","7","20","54","2","52","156",NA
"45191","8","20","8","2","6","18",NA
"45191","9","20","13","3","10","30",NA
"45191","10","20","5","0","5","15",NA
"45191","11","20","0","2","-2","-6",NA
"45191","12","20","1","5","-4","-12",NA
"45191","13","20","5","5","0","0",NA
"45191","14","20","24","2","22","66",NA
"45191","15","20","15","2","13","39",NA
"45191","16","20","21","4","17","51",NA
"45191","17","20","4","1","3","9",NA
"45191","18","20","8","1","7","21",NA
"45191","19","20","16","1","15","45",NA
"45191","20","20","15","0","15","45",NA
"45191","21","20","19","4","15","45",NA
"45191","22","20","8","0","8","24",NA
"45191","23","20","4","0","4","12",NA
"45192","0","20","2","1","1","3",NA
"45192","1","20","2","1","1","3",NA
"45192","2","20","2","3","-1","-3",NA
"45192","3","20","3","2","1","3",NA
"45192","4","20","0","0","0","0",NA
"45192","5","20","1","1","0","0",NA
"45192","6","20","21","5","16","48",NA
"45192","7","20","51","2","49","147",NA
"45192","8","20","26","2","24","72",NA
"45192","9","20","103","2","101","303",NA
"45192","10","20","40","1","39","117",NA
"45192","11","20","26","2","24","72",NA
"45192","12","20","40","1","39","117",NA
"45192","13","20","8","2","6","18",NA
"45192","14","20","37","2","35","105",NA
"45192","15","20","18","2","16","48",NA
"45192","16","20","31","1","30","90",NA
"45192","17","20","15","3","12","36",NA
"45192","18","20","50","3","47","141",NA
"45192","19","20","45","2","43","129",NA
"45192","20","20","11","0","11","33",NA
"45192","21","20","10","0","10","30",NA
"45192","22","20","4","1","3","9",NA
"45192","23","20","2","0","2","6",NA
"45193","0","20","3","2","1","3",NA
"45193","1","20","1","0","1","3",NA
"45193","2","20","4","0","4","12",NA
"45193","3","20","1","1","0","0",NA
"45193","4","20","3","0","3","9",NA
"45193","5","20","0","1","-1","-3",NA
"45193","6","20","64","2","62","186",NA
"45193","7","20","24","2","22","66",NA
"45193","8","20","6","1","5","15",NA
"45193","9","20","58","2","56","168",NA
"45193","10","20","13","1","12","36",NA
"45193","11","20","13","0","13","39",NA
"45193","12","20","12","1","11","33",NA
"45193","13","20","4","2","2","6",NA
"45193","14","20","21","4","17","51",NA
"45193","15","20","12","1","11","33",NA
"45193","16","20","8","3","5","15",NA
