"date","count_hour","duration_minutes","up","down","net_up","salmon_per_hour","comments","sheet_name"
2023-07-27,15,20,24,0,24,72,NA,"LB LF"
2023-07-27,16,20,22,0,22,66,NA,"LB LF"
2023-07-27,17,20,15,0,15,45,NA,"LB LF"
2023-07-27,18,20,12,0,12,36,NA,"LB LF"
2023-07-27,19,20,21,0,21,63,NA,"LB LF"
2023-07-27,20,20,8,1,7,21,NA,"LB LF"
2023-07-27,21,20,0,0,0,0,NA,"LB LF"
2023-07-27,22,20,9,0,9,27,NA,"LB LF"
2023-07-27,23,20,7,1,6,18,NA,"LB LF"
2023-07-28,0,20,5,2,3,9,NA,"LB LF"
2023-07-28,1,20,2,0,2,6,NA,"LB LF"
2023-07-28,2,20,8,0,8,24,NA,"LB LF"
2023-07-28,3,20,6,0,6,18,NA,"LB LF"
2023-07-28,4,20,5,0,5,15,NA,"LB LF"
2023-07-28,5,20,9,0,9,27,NA,"LB LF"
2023-07-28,6,20,7,0,7,21,NA,"LB LF"
2023-07-28,7,20,12,0,12,36,NA,"LB LF"
2023-07-28,8,20,10,0,10,30,NA,"LB LF"
2023-07-28,9,20,19,0,19,57,NA,"LB LF"
2023-07-28,10,20,13,0,13,39,NA,"LB LF"
2023-07-28,11,20,15,0,15,45,NA,"LB LF"
2023-07-28,12,20,12,0,12,36,NA,"LB LF"
2023-07-28,13,20,20,0,20,60,NA,"LB LF"
2023-07-28,14,20,28,0,28,84,NA,"LB LF"
2023-07-28,15,20,12,0,12,36,NA,"LB LF"
2023-07-28,16,20,25,0,25,75,NA,"LB LF"
2023-07-28,17,20,23,0,23,69,NA,"LB LF"
2023-07-28,18,20,8,0,8,24,NA,"LB LF"
2023-07-28,19,20,22,0,22,66,NA,"LB LF"
2023-07-28,20,20,11,0,11,33,NA,"LB LF"
2023-07-28,21,20,6,0,6,18,NA,"LB LF"
2023-07-28,22,20,5,1,4,12,NA,"LB LF"
2023-07-28,23,20,7,1,6,18,NA,"LB LF"
2023-07-29,0,20,10,0,10,30,NA,"LB LF"
2023-07-29,1,20,4,0,4,12,NA,"LB LF"
2023-07-29,2,20,9,0,9,27,NA,"LB LF"
2023-07-29,3,20,8,0,8,24,NA,"LB LF"
2023-07-29,4,20,3,0,3,9,NA,"LB LF"
2023-07-29,5,20,7,2,5,15,NA,"LB LF"
2023-07-29,6,20,9,1,8,24,NA,"LB LF"
2023-07-29,7,20,18,0,18,54,NA,"LB LF"
2023-07-29,8,20,6,0,6,18,NA,"LB LF"
2023-07-29,9,20,15,1,14,42,NA,"LB LF"
2023-07-29,10,20,19,0,19,57,NA,"LB LF"
2023-07-29,11,20,9,0,9,27,NA,"LB LF"
2023-07-29,12,20,34,1,33,99,NA,"LB LF"
2023-07-29,13,20,31,1,30,90,NA,"LB LF"
2023-07-29,14,20,17,0,17,51,NA,"LB LF"
2023-07-29,15,20,18,2,16,48,NA,"LB LF"
2023-07-29,16,20,28,1,27,81,NA,"LB LF"
2023-07-29,17,20,21,2,19,57,NA,"LB LF"
2023-07-29,18,20,21,2,19,57,NA,"LB LF"
2023-07-29,19,20,17,1,16,48,NA,"LB LF"
2023-07-29,20,20,10,3,7,21,NA,"LB LF"
2023-07-29,21,20,3,0,3,9,NA,"LB LF"
2023-07-29,22,20,3,0,3,9,NA,"LB LF"
2023-07-29,23,20,4,0,4,12,NA,"LB LF"
2023-07-30,0,20,3,0,3,9,NA,"LB LF"
2023-07-30,1,20,3,0,3,9,NA,"LB LF"
2023-07-30,2,20,8,0,8,24,NA,"LB LF"
2023-07-30,3,20,4,2,2,6,NA,"LB LF"
2023-07-30,4,20,6,0,6,18,NA,"LB LF"
2023-07-30,5,20,10,0,10,30,NA,"LB LF"
2023-07-30,6,20,5,0,5,15,NA,"LB LF"
2023-07-30,7,20,12,0,12,36,NA,"LB LF"
2023-07-30,8,20,5,0,5,15,NA,"LB LF"
2023-07-30,9,20,10,0,10,30,NA,"LB LF"
2023-07-30,10,20,9,0,9,27,NA,"LB LF"
2023-07-30,11,20,5,0,5,15,NA,"LB LF"
2023-07-30,12,20,33,0,33,99,NA,"LB LF"
2023-07-30,13,20,19,1,18,54,NA,"LB LF"
2023-07-30,14,20,37,0,37,111,NA,"LB LF"
2023-07-30,15,20,21,0,21,63,NA,"LB LF"
2023-07-30,16,20,6,0,6,18,NA,"LB LF"
2023-07-30,17,20,6,0,6,18,NA,"LB LF"
2023-07-30,18,20,15,0,15,45,NA,"LB LF"
2023-07-30,19,20,16,0,16,48,NA,"LB LF"
2023-07-30,20,20,5,0,5,15,NA,"LB LF"
2023-07-30,21,20,1,0,1,3,NA,"LB LF"
2023-07-30,22,20,3,1,2,6,NA,"LB LF"
2023-07-30,23,20,1,0,1,3,NA,"LB LF"
2023-07-31,0,20,2,2,0,0,NA,"LB LF"
2023-07-31,1,20,2,0,2,6,NA,"LB LF"
2023-07-31,2,20,4,1,3,9,NA,"LB LF"
2023-07-31,3,20,4,0,4,12,NA,"LB LF"
2023-07-31,4,20,2,0,2,6,NA,"LB LF"
2023-07-31,5,20,11,0,11,33,NA,"LB LF"
2023-07-31,6,20,7,0,7,21,NA,"LB LF"
2023-07-31,7,20,18,0,18,54,NA,"LB LF"
2023-07-31,8,20,8,0,8,24,NA,"LB LF"
2023-07-31,9,20,9,0,9,27,NA,"LB LF"
2023-07-31,10,20,12,0,12,36,NA,"LB LF"
2023-07-31,11,20,18,0,18,54,NA,"LB LF"
2023-07-31,12,20,13,0,13,39,NA,"LB LF"
2023-07-31,13,20,16,0,16,48,NA,"LB LF"
2023-07-31,14,20,21,0,21,63,NA,"LB LF"
2023-07-31,15,20,22,1,21,63,NA,"LB LF"
2023-07-31,16,20,20,0,20,60,NA,"LB LF"
2023-07-31,17,20,18,0,18,54,NA,"LB LF"
2023-07-31,18,20,12,0,12,36,NA,"LB LF"
2023-07-31,19,20,25,1,24,72,NA,"LB LF"
2023-07-31,20,20,6,0,6,18,NA,"LB LF"
2023-07-31,21,20,3,0,3,9,NA,"LB LF"
2023-07-31,22,20,2,1,1,3,NA,"LB LF"
2023-07-31,23,20,1,1,0,0,NA,"LB LF"
2023-08-01,0,20,2,2,0,0,NA,"LB LF"
2023-08-01,1,20,6,0,6,18,NA,"LB LF"
2023-08-01,2,20,3,0,3,9,NA,"LB LF"
2023-08-01,3,20,5,1,4,12,NA,"LB LF"
2023-08-01,4,20,7,0,7,21,NA,"LB LF"
2023-08-01,5,20,9,0,9,27,NA,"LB LF"
2023-08-01,6,20,12,2,10,30,NA,"LB LF"
2023-08-01,7,20,25,0,25,75,NA,"LB LF"
2023-08-01,8,20,5,2,3,9,NA,"LB LF"
2023-08-01,9,20,22,0,22,66,NA,"LB LF"
2023-08-01,10,20,25,0,25,75,NA,"LB LF"
2023-08-01,11,20,26,0,26,78,NA,"LB LF"
2023-08-01,12,20,25,2,23,69,NA,"LB LF"
2023-08-01,13,20,21,0,21,63,NA,"LB LF"
2023-08-01,14,20,32,0,32,96,NA,"LB LF"
2023-08-01,15,20,29,1,28,84,NA,"LB LF"
2023-08-01,16,20,19,0,19,57,NA,"LB LF"
2023-08-01,17,20,9,0,9,27,NA,"LB LF"
2023-08-01,18,20,25,1,24,72,NA,"LB LF"
2023-08-01,19,20,12,0,12,36,NA,"LB LF"
2023-08-01,20,20,20,0,20,60,NA,"LB LF"
2023-08-01,21,20,13,0,13,39,NA,"LB LF"
2023-08-01,22,20,2,0,2,6,NA,"LB LF"
2023-08-01,23,20,3,1,2,6,NA,"LB LF"
2023-08-02,0,20,2,0,2,6,NA,"LB LF"
2023-08-02,1,20,3,0,3,9,NA,"LB LF"
2023-08-02,2,20,6,1,5,15,NA,"LB LF"
2023-08-02,3,20,1,0,1,3,NA,"LB LF"
2023-08-02,4,20,7,0,7,21,NA,"LB LF"
2023-08-02,5,20,8,0,8,24,NA,"LB LF"
2023-08-02,6,20,12,0,12,36,NA,"LB LF"
2023-08-02,7,20,38,0,38,114,NA,"LB LF"
2023-08-02,8,20,11,0,11,33,NA,"LB LF"
2023-08-02,9,20,37,0,37,111,NA,"LB LF"
2023-08-02,10,20,18,2,16,48,NA,"LB LF"
2023-08-02,11,20,22,0,22,66,NA,"LB LF"
2023-08-02,12,20,36,0,36,108,NA,"LB LF"
2023-08-02,13,20,34,0,34,102,NA,"LB LF"
2023-08-02,14,20,39,1,38,114,NA,"LB LF"
2023-08-02,15,20,22,0,22,66,NA,"LB LF"
2023-08-02,16,20,18,0,18,54,NA,"LB LF"
2023-08-02,17,20,16,0,16,48,NA,"LB LF"
2023-08-02,18,20,12,0,12,36,NA,"LB LF"
2023-08-02,19,20,14,1,13,39,NA,"LB LF"
2023-08-02,20,20,14,0,14,42,NA,"LB LF"
2023-08-02,21,20,6,0,6,18,NA,"LB LF"
2023-08-02,22,20,10,0,10,30,NA,"LB LF"
2023-08-02,23,20,3,0,3,9,NA,"LB LF"
2023-08-03,0,20,4,0,4,12,NA,"LB LF"
2023-08-03,1,20,2,0,2,6,NA,"LB LF"
2023-08-03,2,20,0,1,-1,-3,NA,"LB LF"
2023-08-03,3,20,3,0,3,9,NA,"LB LF"
2023-08-03,4,20,3,0,3,9,NA,"LB LF"
2023-08-03,5,20,8,0,8,24,NA,"LB LF"
2023-08-03,6,20,4,0,4,12,NA,"LB LF"
2023-08-03,7,20,15,0,15,45,NA,"LB LF"
2023-08-03,8,20,4,0,4,12,NA,"LB LF"
2023-08-03,9,20,27,0,27,81,NA,"LB LF"
2023-08-03,10,20,14,0,14,42,NA,"LB LF"
2023-08-03,11,20,22,0,22,66,NA,"LB LF"
2023-08-03,12,20,6,1,5,15,NA,"LB LF"
2023-08-03,13,20,18,0,18,54,NA,"LB LF"
2023-08-03,14,20,16,0,16,48,NA,"LB LF"
2023-08-03,15,20,14,0,14,42,NA,"LB LF"
2023-08-03,16,20,12,0,12,36,NA,"LB LF"
2023-08-03,17,20,8,1,7,21,NA,"LB LF"
2023-08-03,18,20,14,1,13,39,NA,"LB LF"
2023-08-03,19,20,16,0,16,48,NA,"LB LF"
2023-08-03,20,20,8,0,8,24,NA,"LB LF"
2023-08-03,21,20,31,1,30,90,NA,"LB LF"
2023-08-03,22,20,9,1,8,24,NA,"LB LF"
2023-08-03,23,20,1,0,1,3,NA,"LB LF"
2023-08-04,0,20,10,0,10,30,NA,"LB LF"
2023-08-04,1,20,3,1,2,6,NA,"LB LF"
2023-08-04,2,20,3,0,3,9,NA,"LB LF"
2023-08-04,3,20,5,0,5,15,NA,"LB LF"
2023-08-04,4,20,5,0,5,15,NA,"LB LF"
2023-08-04,5,20,24,0,24,72,NA,"LB LF"
2023-08-04,6,20,11,0,11,33,NA,"LB LF"
2023-08-04,7,20,31,1,30,90,NA,"LB LF"
2023-08-04,8,20,6,0,6,18,NA,"LB LF"
2023-08-04,9,20,21,0,21,63,NA,"LB LF"
2023-08-04,10,20,21,0,21,63,NA,"LB LF"
2023-08-04,11,20,22,0,22,66,NA,"LB LF"
2023-08-04,12,20,17,0,17,51,NA,"LB LF"
2023-08-04,13,20,28,0,28,84,NA,"LB LF"
2023-08-04,14,20,28,0,28,84,NA,"LB LF"
2023-08-04,15,20,17,0,17,51,NA,"LB LF"
2023-08-04,16,20,9,1,8,24,NA,"LB LF"
2023-08-04,17,20,5,1,4,12,NA,"LB LF"
2023-08-04,18,20,14,2,12,36,NA,"LB LF"
2023-08-04,19,20,43,1,42,126,NA,"LB LF"
2023-08-04,20,20,6,0,6,18,NA,"LB LF"
2023-08-04,21,20,5,0,5,15,NA,"LB LF"
2023-08-04,22,20,3,0,3,9,NA,"LB LF"
2023-08-04,23,20,13,0,13,39,NA,"LB LF"
2023-08-05,0,20,7,1,6,18,NA,"LB LF"
2023-08-05,1,20,8,0,8,24,NA,"LB LF"
2023-08-05,2,20,9,1,8,24,NA,"LB LF"
2023-08-05,3,20,3,0,3,9,NA,"LB LF"
2023-08-05,4,20,8,0,8,24,NA,"LB LF"
2023-08-05,5,20,13,0,13,39,NA,"LB LF"
2023-08-05,6,20,7,0,7,21,NA,"LB LF"
2023-08-05,7,20,15,0,15,45,NA,"LB LF"
2023-08-05,8,20,2,0,2,6,NA,"LB LF"
2023-08-05,9,20,5,0,5,15,NA,"LB LF"
2023-08-05,10,20,12,0,12,36,NA,"LB LF"
2023-08-05,11,20,24,0,24,72,NA,"LB LF"
2023-08-05,12,20,33,0,33,99,NA,"LB LF"
2023-08-05,13,20,58,0,58,174,NA,"LB LF"
2023-08-05,14,20,9,0,9,27,NA,"LB LF"
2023-08-05,15,20,21,0,21,63,NA,"LB LF"
2023-08-05,16,20,18,0,18,54,NA,"LB LF"
2023-08-05,17,20,12,1,11,33,NA,"LB LF"
2023-08-05,18,20,5,0,5,15,NA,"LB LF"
2023-08-05,19,20,19,0,19,57,NA,"LB LF"
2023-08-05,20,20,17,0,17,51,NA,"LB LF"
2023-08-05,21,20,7,0,7,21,NA,"LB LF"
2023-08-05,22,20,10,0,10,30,NA,"LB LF"
2023-08-05,23,20,7,0,7,21,NA,"LB LF"
2023-08-06,0,20,4,1,3,9,NA,"LB LF"
2023-08-06,1,20,29,0,29,87,NA,"LB LF"
2023-08-06,2,20,14,0,14,42,NA,"LB LF"
2023-08-06,3,20,5,0,5,15,NA,"LB LF"
2023-08-06,4,20,5,0,5,15,NA,"LB LF"
2023-08-06,5,20,5,0,5,15,NA,"LB LF"
2023-08-06,6,20,6,0,6,18,NA,"LB LF"
2023-08-06,7,20,33,0,33,99,NA,"LB LF"
2023-08-06,8,20,11,0,11,33,NA,"LB LF"
2023-08-06,9,20,8,1,7,21,NA,"LB LF"
2023-08-06,10,20,12,0,12,36,NA,"LB LF"
2023-08-06,11,20,11,0,11,33,NA,"LB LF"
2023-08-06,12,20,21,0,21,63,NA,"LB LF"
2023-08-06,13,20,19,0,19,57,NA,"LB LF"
2023-08-06,14,20,36,2,34,102,NA,"LB LF"
2023-08-06,15,20,21,0,21,63,NA,"LB LF"
2023-08-06,16,20,11,1,10,30,NA,"LB LF"
2023-08-06,17,20,5,1,4,12,NA,"LB LF"
2023-08-06,18,20,19,1,18,54,NA,"LB LF"
2023-08-06,19,20,15,0,15,45,NA,"LB LF"
2023-08-06,20,20,10,0,10,30,NA,"LB LF"
2023-08-06,21,20,7,0,7,21,NA,"LB LF"
2023-08-06,22,20,8,0,8,24,NA,"LB LF"
2023-08-06,23,20,13,0,13,39,NA,"LB LF"
2023-08-07,0,20,6,0,6,18,NA,"LB LF"
2023-08-07,1,20,2,0,2,6,NA,"LB LF"
2023-08-07,2,20,5,0,5,15,NA,"LB LF"
2023-08-07,3,20,13,0,13,39,NA,"LB LF"
2023-08-07,4,20,8,0,8,24,NA,"LB LF"
2023-08-07,5,20,17,1,16,48,NA,"LB LF"
2023-08-07,6,20,16,1,15,45,NA,"LB LF"
2023-08-07,7,20,15,0,15,45,NA,"LB LF"
2023-08-07,8,20,8,1,7,21,NA,"LB LF"
2023-08-07,9,20,6,0,6,18,NA,"LB LF"
2023-08-07,10,20,23,0,23,69,NA,"LB LF"
2023-08-07,11,20,37,2,35,105,NA,"LB LF"
2023-08-07,12,20,32,0,32,96,NA,"LB LF"
2023-08-07,13,20,24,0,24,72,NA,"LB LF"
2023-08-07,14,20,38,1,37,111,NA,"LB LF"
2023-08-07,15,20,5,1,4,12,NA,"LB LF"
2023-08-07,16,20,23,1,22,66,NA,"LB LF"
2023-08-07,17,20,21,1,20,60,NA,"LB LF"
2023-08-07,18,20,12,0,12,36,NA,"LB LF"
2023-08-07,19,20,40,0,40,120,NA,"LB LF"
2023-08-07,20,20,6,1,5,15,NA,"LB LF"
2023-08-07,21,20,10,0,10,30,NA,"LB LF"
2023-08-07,22,20,10,2,8,24,NA,"LB LF"
2023-08-07,23,20,8,0,8,24,NA,"LB LF"
2023-08-08,0,20,16,0,16,48,NA,"LB LF"
2023-08-08,1,20,6,0,6,18,NA,"LB LF"
2023-08-08,2,20,5,0,5,15,NA,"LB LF"
2023-08-08,3,20,8,0,8,24,NA,"LB LF"
2023-08-08,4,20,6,1,5,15,NA,"LB LF"
2023-08-08,5,20,17,0,17,51,NA,"LB LF"
2023-08-08,6,20,9,0,9,27,NA,"LB LF"
2023-08-08,7,20,36,1,35,105,NA,"LB LF"
2023-08-08,8,20,16,0,16,48,NA,"LB LF"
2023-08-08,9,20,15,0,15,45,NA,"LB LF"
2023-08-08,10,20,10,0,10,30,NA,"LB LF"
2023-08-08,11,20,7,0,7,21,NA,"LB LF"
2023-08-08,12,20,22,0,22,66,NA,"LB LF"
2023-08-08,13,20,20,0,20,60,NA,"LB LF"
2023-08-08,14,20,29,0,29,87,NA,"LB LF"
2023-08-08,15,20,30,0,30,90,NA,"LB LF"
2023-08-08,16,20,49,0,49,147,NA,"LB LF"
2023-08-08,17,20,61,0,61,183,NA,"LB LF"
2023-08-08,18,20,23,0,23,69,NA,"LB LF"
2023-08-08,19,20,28,0,28,84,NA,"LB LF"
2023-08-08,20,20,22,0,22,66,NA,"LB LF"
2023-08-08,21,20,27,0,27,81,NA,"LB LF"
2023-08-08,22,20,49,0,49,147,NA,"LB LF"
2023-08-08,23,20,19,0,19,57,NA,"LB LF"
2023-08-09,0,20,15,0,15,45,NA,"LB LF"
2023-08-09,1,20,16,0,16,48,NA,"LB LF"
2023-08-09,2,20,15,0,15,45,NA,"LB LF"
2023-08-09,3,20,31,1,30,90,NA,"LB LF"
2023-08-09,4,20,6,0,6,18,NA,"LB LF"
2023-08-09,5,20,33,0,33,99,NA,"LB LF"
2023-08-09,6,20,11,0,11,33,NA,"LB LF"
2023-08-09,7,20,64,0,64,192,NA,"LB LF"
2023-08-09,8,20,12,0,12,36,NA,"LB LF"
2023-08-09,9,20,11,0,11,33,NA,"LB LF"
2023-08-09,10,20,16,0,16,48,NA,"LB LF"
2023-08-09,11,20,17,0,17,51,NA,"LB LF"
2023-08-09,12,20,13,0,13,39,NA,"LB LF"
2023-08-09,13,20,48,0,48,144,NA,"LB LF"
2023-08-09,14,20,38,0,38,114,NA,"LB LF"
2023-08-09,15,20,34,0,34,102,NA,"LB LF"
2023-08-09,16,20,15,0,15,45,NA,"LB LF"
2023-08-09,17,20,17,0,17,51,NA,"LB LF"
2023-08-09,18,20,14,1,13,39,NA,"LB LF"
2023-08-09,19,20,28,1,27,81,NA,"LB LF"
2023-08-09,20,20,23,0,23,69,NA,"LB LF"
2023-08-09,21,20,41,0,41,123,NA,"LB LF"
2023-08-09,22,20,28,2,26,78,NA,"LB LF"
2023-08-09,23,20,19,0,19,57,NA,"LB LF"
2023-08-10,0,20,30,1,29,87,NA,"LB LF"
2023-08-10,1,20,24,0,24,72,NA,"LB LF"
2023-08-10,2,20,16,0,16,48,NA,"LB LF"
2023-08-10,3,20,25,0,25,75,NA,"LB LF"
2023-08-10,4,20,20,0,20,60,NA,"LB LF"
2023-08-10,5,20,29,0,29,87,NA,"LB LF"
2023-08-10,6,20,32,0,32,96,NA,"LB LF"
2023-08-10,7,20,60,0,60,180,NA,"LB LF"
2023-08-10,8,20,41,0,41,123,NA,"LB LF"
2023-08-10,9,20,16,0,16,48,NA,"LB LF"
2023-08-10,10,20,18,0,18,54,NA,"LB LF"
2023-08-10,11,20,7,0,7,21,NA,"LB LF"
2023-07-08,10,10,2,0,2,12,"LB operational","LB LF LR"
2023-07-08,11,10,5,0,5,30,NA,"LB LF LR"
2023-07-08,12,10,1,0,1,6,NA,"LB LF LR"
2023-07-08,13,10,2,0,2,12,NA,"LB LF LR"
2023-07-08,14,10,5,0,5,30,NA,"LB LF LR"
2023-07-08,15,10,1,0,1,6,NA,"LB LF LR"
2023-07-08,16,10,0,0,0,0,NA,"LB LF LR"
2023-07-08,17,10,1,0,1,6,NA,"LB LF LR"
2023-07-08,18,10,1,0,1,6,NA,"LB LF LR"
2023-07-08,19,10,0,0,0,0,NA,"LB LF LR"
2023-07-08,20,10,0,0,0,0,NA,"LB LF LR"
2023-07-08,21,10,0,0,0,0,NA,"LB LF LR"
2023-07-08,22,10,0,0,0,0,NA,"LB LF LR"
2023-07-08,23,10,0,0,0,0,NA,"LB LF LR"
2023-07-09,0,10,0,0,0,0,NA,"LB LF LR"
2023-07-09,1,10,0,0,0,0,NA,"LB LF LR"
2023-07-09,2,10,0,0,0,0,NA,"LB LF LR"
2023-07-09,3,10,0,0,0,0,NA,"LB LF LR"
2023-07-09,4,10,0,0,0,0,NA,"LB LF LR"
2023-07-09,5,10,3,0,3,18,NA,"LB LF LR"
2023-07-09,6,10,1,0,1,6,NA,"LB LF LR"
2023-07-09,7,10,2,0,2,12,NA,"LB LF LR"
2023-07-09,8,10,2,0,2,12,NA,"LB LF LR"
2023-07-09,9,10,0,0,0,0,NA,"LB LF LR"
2023-07-09,10,10,4,0,4,24,NA,"LB LF LR"
2023-07-09,11,10,0,0,0,0,NA,"LB LF LR"
2023-07-09,12,10,0,0,0,0,NA,"LB LF LR"
2023-07-09,13,10,0,0,0,0,NA,"LB LF LR"
2023-07-09,14,10,0,0,0,0,NA,"LB LF LR"
2023-07-09,15,10,1,0,1,6,NA,"LB LF LR"
2023-07-09,16,10,0,0,0,0,NA,"LB LF LR"
2023-07-09,17,10,0,0,0,0,NA,"LB LF LR"
2023-07-09,18,10,0,0,0,0,NA,"LB LF LR"
2023-07-09,19,10,1,0,1,6,NA,"LB LF LR"
2023-07-09,20,10,1,0,1,6,NA,"LB LF LR"
2023-07-09,21,10,0,0,0,0,NA,"LB LF LR"
2023-07-09,22,10,0,0,0,0,NA,"LB LF LR"
2023-07-09,23,10,0,0,0,0,NA,"LB LF LR"
2023-07-10,0,10,0,0,0,0,NA,"LB LF LR"
2023-07-10,1,10,0,0,0,0,NA,"LB LF LR"
2023-07-10,2,10,0,0,0,0,NA,"LB LF LR"
2023-07-10,3,10,0,0,0,0,NA,"LB LF LR"
2023-07-10,4,10,0,0,0,0,NA,"LB LF LR"
2023-07-10,5,10,0,0,0,0,NA,"LB LF LR"
2023-07-10,6,10,2,0,2,12,NA,"LB LF LR"
2023-07-10,7,10,1,0,1,6,NA,"LB LF LR"
2023-07-10,8,10,3,0,3,18,NA,"LB LF LR"
2023-07-10,9,10,0,0,0,0,NA,"LB LF LR"
2023-07-10,10,10,4,0,4,24,NA,"LB LF LR"
2023-07-10,11,10,0,0,0,0,NA,"LB LF LR"
2023-07-10,12,10,0,0,0,0,NA,"LB LF LR"
2023-07-10,13,10,0,0,0,0,NA,"LB LF LR"
2023-07-10,14,10,1,0,1,6,NA,"LB LF LR"
2023-07-10,15,10,1,0,1,6,NA,"LB LF LR"
2023-07-10,16,10,0,0,0,0,NA,"LB LF LR"
2023-07-10,17,10,0,0,0,0,NA,"LB LF LR"
2023-07-10,18,10,0,0,0,0,NA,"LB LF LR"
2023-07-10,19,10,0,0,0,0,NA,"LB LF LR"
2023-07-10,20,10,0,0,0,0,NA,"LB LF LR"
2023-07-10,21,10,1,0,1,6,NA,"LB LF LR"
2023-07-10,22,10,0,0,0,0,NA,"LB LF LR"
2023-07-10,23,10,0,0,0,0,NA,"LB LF LR"
2023-07-11,0,10,0,0,0,0,NA,"LB LF LR"
2023-07-11,1,10,0,0,0,0,NA,"LB LF LR"
2023-07-11,2,10,0,0,0,0,NA,"LB LF LR"
2023-07-11,3,10,0,0,0,0,NA,"LB LF LR"
2023-07-11,4,10,0,0,0,0,NA,"LB LF LR"
2023-07-11,5,10,1,0,1,6,NA,"LB LF LR"
2023-07-11,6,10,0,0,0,0,NA,"LB LF LR"
2023-07-11,7,10,1,0,1,6,NA,"LB LF LR"
2023-07-11,8,10,2,0,2,12,NA,"LB LF LR"
2023-07-11,9,10,0,0,0,0,NA,"LB LF LR"
2023-07-11,10,10,1,0,1,6,NA,"LB LF LR"
2023-07-11,11,10,1,0,1,6,NA,"LB LF LR"
2023-07-11,12,10,0,0,0,0,NA,"LB LF LR"
2023-07-11,13,10,1,0,1,6,NA,"LB LF LR"
2023-07-11,14,10,0,0,0,0,NA,"LB LF LR"
2023-07-11,15,10,7,0,7,42,NA,"LB LF LR"
2023-07-11,16,10,1,0,1,6,NA,"LB LF LR"
2023-07-11,17,10,1,0,1,6,NA,"LB LF LR"
2023-07-11,18,10,2,0,2,12,NA,"LB LF LR"
2023-07-11,19,10,1,0,1,6,NA,"LB LF LR"
2023-07-11,20,10,0,0,0,0,NA,"LB LF LR"
2023-07-11,21,10,1,0,1,6,NA,"LB LF LR"
2023-07-11,22,10,0,0,0,0,NA,"LB LF LR"
2023-07-11,23,10,1,0,1,6,NA,"LB LF LR"
2023-07-12,0,10,0,0,0,0,NA,"LB LF LR"
2023-07-12,1,10,0,0,0,0,NA,"LB LF LR"
2023-07-12,2,10,0,0,0,0,NA,"LB LF LR"
2023-07-12,3,10,0,0,0,0,NA,"LB LF LR"
2023-07-12,4,10,0,0,0,0,NA,"LB LF LR"
2023-07-12,5,10,0,0,0,0,NA,"LB LF LR"
2023-07-12,6,10,1,0,1,6,NA,"LB LF LR"
2023-07-12,7,10,0,0,0,0,NA,"LB LF LR"
2023-07-12,8,10,2,0,2,12,NA,"LB LF LR"
2023-07-12,9,10,2,0,2,12,NA,"LB LF LR"
2023-07-12,10,10,4,0,4,24,NA,"LB LF LR"
2023-07-12,11,10,0,0,0,0,NA,"LB LF LR"
2023-07-12,12,10,0,0,0,0,NA,"LB LF LR"
2023-07-12,13,10,8,0,8,48,NA,"LB LF LR"
2023-07-12,14,10,0,0,0,0,NA,"LB LF LR"
2023-07-12,15,10,1,0,1,6,NA,"LB LF LR"
2023-07-12,16,10,1,0,1,6,NA,"LB LF LR"
2023-07-12,17,10,0,0,0,0,NA,"LB LF LR"
2023-07-12,18,10,0,0,0,0,NA,"LB LF LR"
2023-07-12,19,10,1,0,1,6,NA,"LB LF LR"
2023-07-12,20,10,0,0,0,0,NA,"LB LF LR"
2023-07-12,21,10,1,0,1,6,NA,"LB LF LR"
2023-07-12,22,10,0,0,0,0,NA,"LB LF LR"
2023-07-12,23,10,0,0,0,0,NA,"LB LF LR"
2023-07-13,0,10,0,0,0,0,NA,"LB LF LR"
2023-07-13,1,10,0,0,0,0,NA,"LB LF LR"
2023-07-13,2,10,0,0,0,0,NA,"LB LF LR"
2023-07-13,3,10,0,0,0,0,NA,"LB LF LR"
2023-07-13,4,10,0,0,0,0,NA,"LB LF LR"
2023-07-13,5,10,0,0,0,0,NA,"LB LF LR"
2023-07-13,6,10,1,0,1,6,NA,"LB LF LR"
2023-07-13,7,10,0,0,0,0,NA,"LB LF LR"
2023-07-13,8,10,2,0,2,12,NA,"LB LF LR"
2023-07-13,9,10,1,0,1,6,NA,"LB LF LR"
2023-07-13,10,10,0,0,0,0,NA,"LB LF LR"
2023-07-13,11,10,0,0,0,0,NA,"LB LF LR"
2023-07-13,12,10,0,0,0,0,NA,"LB LF LR"
2023-07-13,13,10,0,0,0,0,NA,"LB LF LR"
2023-07-13,14,10,1,0,1,6,NA,"LB LF LR"
2023-07-13,15,10,0,0,0,0,NA,"LB LF LR"
2023-07-13,16,10,0,0,0,0,NA,"LB LF LR"
2023-07-13,17,10,2,0,2,12,NA,"LB LF LR"
2023-07-13,18,10,2,0,2,12,NA,"LB LF LR"
2023-07-13,19,10,0,0,0,0,NA,"LB LF LR"
2023-07-13,20,10,2,0,2,12,NA,"LB LF LR"
2023-07-13,21,10,0,0,0,0,NA,"LB LF LR"
2023-07-13,22,10,4,0,4,24,NA,"LB LF LR"
2023-07-13,23,10,0,0,0,0,NA,"LB LF LR"
2023-07-14,0,10,0,0,0,0,NA,"LB LF LR"
2023-07-14,1,10,0,0,0,0,NA,"LB LF LR"
2023-07-14,2,10,0,0,0,0,NA,"LB LF LR"
2023-07-14,3,10,0,0,0,0,NA,"LB LF LR"
